,Year,Series,Value
State of Palestine,2011,Index of industrial production: Manufacturing (Index base: 2005=100),126.4
State of Palestine,2012,Index of industrial production: Manufacturing (Index base: 2005=100),148.7
State of Palestine,2013,Index of industrial production: Manufacturing (Index base: 2005=100),155
State of Palestine,2014,Index of industrial production: Manufacturing (Index base: 2005=100),144.6
State of Palestine,2007,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",84.9
State of Palestine,2008,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",94.8
State of Palestine,2009,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",85.2
State of Palestine,2010,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",71.2
State of Palestine,2011,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",69.6
State of Palestine,2012,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",73.3
State of Palestine,2013,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",77
State of Palestine,2014,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",75.5
State of Palestine,2007,Index of industrial production: Water and waste management (Index base: 2005=100),126
State of Palestine,2008,Index of industrial production: Water and waste management (Index base: 2005=100),123.8
State of Palestine,2009,Index of industrial production: Water and waste management (Index base: 2005=100),111.5
State of Palestine,2010,Index of industrial production: Water and waste management (Index base: 2005=100),80.3
State of Palestine,2011,Index of industrial production: Water and waste management (Index base: 2005=100),83.7
State of Palestine,2012,Index of industrial production: Water and waste management (Index base: 2005=100),107.2
State of Palestine,2013,Index of industrial production: Water and waste management (Index base: 2005=100),108.2
State of Palestine,2014,Index of industrial production: Water and waste management (Index base: 2005=100),86.6
Suriname,2007,Index of industrial production: Mining (Index base: 2005=100),111.3
Suriname,2008,Index of industrial production: Mining (Index base: 2005=100),109.3
Suriname,2009,Index of industrial production: Mining (Index base: 2005=100),77.5
Suriname,2010,Index of industrial production: Mining (Index base: 2005=100),63.6
Suriname,2011,Index of industrial production: Mining (Index base: 2005=100),60.3
Suriname,2012,Index of industrial production: Mining (Index base: 2005=100),54.3
Suriname,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",106.8
Suriname,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",117.5
Suriname,2009,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",118.4
Suriname,2010,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",123.3
Suriname,2011,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",136.9
Suriname,2012,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",134
Swaziland,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",118.5
Swaziland,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",129.4
Swaziland,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",132.8
Swaziland,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",131.9
Swaziland,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",139.5
Swaziland,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",142.8
Swaziland,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",147.4
Swaziland,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",152.9
Swaziland,2007,Index of industrial production: Mining (Index base: 2005=100),85
Swaziland,2008,Index of industrial production: Mining (Index base: 2005=100),66.8
Swaziland,2009,Index of industrial production: Mining (Index base: 2005=100),51
Swaziland,2010,Index of industrial production: Mining (Index base: 2005=100),61.8
Swaziland,2011,Index of industrial production: Mining (Index base: 2005=100),102.3
Swaziland,2012,Index of industrial production: Mining (Index base: 2005=100),139.4
Swaziland,2013,Index of industrial production: Mining (Index base: 2005=100),185.4
Swaziland,2014,Index of industrial production: Mining (Index base: 2005=100),123.2
Swaziland,2007,Index of industrial production: Manufacturing (Index base: 2005=100),118.9
Swaziland,2008,Index of industrial production: Manufacturing (Index base: 2005=100),130.6
Swaziland,2009,Index of industrial production: Manufacturing (Index base: 2005=100),133.7
Swaziland,2010,Index of industrial production: Manufacturing (Index base: 2005=100),132.4
Swaziland,2011,Index of industrial production: Manufacturing (Index base: 2005=100),140
Swaziland,2012,Index of industrial production: Manufacturing (Index base: 2005=100),143
Swaziland,2013,Index of industrial production: Manufacturing (Index base: 2005=100),147.1
Swaziland,2014,Index of industrial production: Manufacturing (Index base: 2005=100),152.8
Swaziland,2007,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",116.9
Swaziland,2008,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",127.4
Swaziland,2009,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",168
Swaziland,2010,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",183.3
Swaziland,2011,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",185.5
Swaziland,2012,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",186.5
Swaziland,2013,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",196.6
Swaziland,2014,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",218.1
Swaziland,2007,Index of industrial production: Water and waste management (Index base: 2005=100),115.6
Swaziland,2008,Index of industrial production: Water and waste management (Index base: 2005=100),104.7
Swaziland,2009,Index of industrial production: Water and waste management (Index base: 2005=100),86.3
Swaziland,2010,Index of industrial production: Water and waste management (Index base: 2005=100),78.3
Swaziland,2011,Index of industrial production: Water and waste management (Index base: 2005=100),84.5
Swaziland,2012,Index of industrial production: Water and waste management (Index base: 2005=100),87.8
Swaziland,2013,Index of industrial production: Water and waste management (Index base: 2005=100),92.1
Swaziland,2014,Index of industrial production: Water and waste management (Index base: 2005=100),91.2
Sweden,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",106.6
Sweden,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",103.8
Sweden,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",85.1
Sweden,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",93.2
Sweden,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",95.7
Sweden,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",93.6
Sweden,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",89.3
Sweden,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",87.6
Sweden,2007,Index of industrial production: Mining (Index base: 2005=100),107.8
Sweden,2008,Index of industrial production: Mining (Index base: 2005=100),108.3
Sweden,2009,Index of industrial production: Mining (Index base: 2005=100),91.2
Sweden,2010,Index of industrial production: Mining (Index base: 2005=100),116.8
Sweden,2011,Index of industrial production: Mining (Index base: 2005=100),121.6
Sweden,2012,Index of industrial production: Mining (Index base: 2005=100),124.3
Sweden,2013,Index of industrial production: Mining (Index base: 2005=100),123.8
Sweden,2014,Index of industrial production: Mining (Index base: 2005=100),124
Sweden,2007,Index of industrial production: Manufacturing (Index base: 2005=100),108.3
Sweden,2008,Index of industrial production: Manufacturing (Index base: 2005=100),104.7
Sweden,2009,Index of industrial production: Manufacturing (Index base: 2005=100),84.3
Sweden,2010,Index of industrial production: Manufacturing (Index base: 2005=100),92
Sweden,2011,Index of industrial production: Manufacturing (Index base: 2005=100),94.7
Sweden,2012,Index of industrial production: Manufacturing (Index base: 2005=100),90.3
Sweden,2013,Index of industrial production: Manufacturing (Index base: 2005=100),86.3
Sweden,2014,Index of industrial production: Manufacturing (Index base: 2005=100),84.2
Sweden,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",101.1
Sweden,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",103
Sweden,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",103.5
Sweden,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",101.5
Sweden,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",95.7
Sweden,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",93.6
Sweden,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",93.1
Sweden,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",87
Sweden,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",97.8
Sweden,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",93.8
Sweden,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",85.6
